id,method,text,banned_chars,output,constraint_violated,constraint_found,constraint_count,vrr,ttr,bigram_rep,trigram_rep,time_sec,constraint_type,genre,source_id
222,oneshot,少し質問があるのですが、よろしいですか？,"か,き,く,け,こ",少し疑問点があるのですが、よろしいですか？,True,"か,こ",2,0.083333,0.846154,0.0,0.0,0.803111,medium,tatoeba,tatoeba:762123
223,sequential,彼女は、どこか別のところにいたいと願いつつ、彼の隣に座った。,い,彼女は、どこか別のところに願望望みと願望つつ、彼の隣に座った。,False,,0,0.136364,0.818182,0.0,0.0,1.498117,easy,tatoeba,tatoeba:3402192
223,oneshot,彼女は、どこか別のところにいたいと願いつつ、彼の隣に座った。,い,彼女は、ある場所へ移動したくて、彼の横に座った。,True,い,1,0.545455,0.944444,0.0,0.0,0.636605,easy,tatoeba,tatoeba:3402192
224,sequential,彼女は、どこか別のところにいたいと願いつつ、彼の隣に座った。,"あ,い,う,え,お",彼女は、どこか別のところにとどまる望むと望みつつ、彼の隣に座った。,False,,0,0.136364,0.863636,0.0,0.0,1.542033,medium,tatoeba,tatoeba:3402192
224,oneshot,彼女は、どこか別のところにいたいと願いつつ、彼の隣に座った。,"あ,い,う,え,お",彼女は、どこか別の場所にいたいと願いつつ、彼の隣に座った。,True,い,3,0.045455,0.863636,0.0,0.0,0.592429,medium,tatoeba,tatoeba:3402192
225,sequential,彼女は、どこか別のところにいたいと願いつつ、彼の隣に座った。,"か,き,く,け,こ",女性は、いずれまたは別の場所にいたいと願いつつ、あの人の隣に座った。,False,,0,0.227273,0.833333,0.0,0.0,4.885569,medium,tatoeba,tatoeba:3402192
225,oneshot,彼女は、どこか別のところにいたいと願いつつ、彼の隣に座った。,"か,き,く,け,こ",彼女は、ある場所のほうにいたいと望みつつ、彼の隣に座った。,True,か,2,0.227273,0.857143,0.0,0.0,0.81817,medium,tatoeba,tatoeba:3402192
226,sequential,人はみな月である。誰にも決して見せない暗い面がある。,い,人はみな月である。誰にも決して見せありません闇面がある。,False,,0,0.111111,0.9,0.052632,0.0,1.459986,easy,tatoeba,tatoeba:144538
226,oneshot,人はみな月である。誰にも決して見せない暗い面がある。,い,人はみな夜空の天体だ。誰にも見せぬ暗部がある。,True,い,1,0.388889,0.941176,0.0,0.0,1.530128,easy,tatoeba,tatoeba:144538
227,sequential,人はみな月である。誰にも決して見せない暗い面がある。,"あ,い,う,え,お",人はみな月で持つ。誰にも決して見せ見られません闇面が持つ。,False,,0,0.222222,0.904762,0.05,0.0,25.5155,medium,tatoeba,tatoeba:144538
227,oneshot,人はみな月である。誰にも決して見せない暗い面がある。,"あ,い,う,え,お",人は皆夜空の光の一部。誰にも見せぬ陰の側面が存在する。,True,い,2,0.5,0.857143,0.0,0.0,0.522246,medium,tatoeba,tatoeba:144538
228,sequential,もう少し年を取れば、あなたの息子はもっと自立するでしょう。,"あ,い,う,え,お",やや少し年を取れば、君の息子はもっと自立するきっと。,False,,0,0.1875,1.0,0.0,0.0,2.30492,medium,tatoeba,tatoeba:194069
228,oneshot,もう少し年を取れば、あなたの息子はもっと自立するでしょう。,"あ,い,う,え,お",少し時を重ねれば、あなたの子はより独り立ちを果たすはずです。,True,あ,1,0.5,0.941176,0.0,0.0,0.708827,medium,tatoeba,tatoeba:194069
229,sequential,成功は能力によるよりむしろ熱心さによる。,さ,成功は能力によるよりむしろ熱心点による。,False,,0,0.083333,0.833333,0.090909,0.0,0.344217,easy,tatoeba,tatoeba:143240
229,oneshot,成功は能力によるよりむしろ熱心さによる。,さ,達成は技術よりもむしろ一生懸命さによる。,True,さ,1,0.583333,1.0,0.0,0.0,0.668127,easy,tatoeba,tatoeba:143240
230,sequential,何が出世の障害になっているのか分からなかった。,い,何が出世のハードルになっておるのか分からなかった。,False,,0,0.133333,0.933333,0.0,0.0,0.903235,easy,tatoeba,tatoeba:187954
230,oneshot,何が出世の障害になっているのか分からなかった。,い,何が成功を妨げているのか理解できなかった,True,い,3,0.466667,1.0,0.0,0.0,0.818808,easy,tatoeba,tatoeba:187954
231,sequential,何が出世の障害になっているのか分からなかった。,ら,何が出世の障害になっているのかわかりませんなかった。,False,,0,0.066667,0.941176,0.0,0.0,0.613284,easy,tatoeba,tatoeba:187954
231,oneshot,何が出世の障害になっているのか分からなかった。,ら,何が成功の妨げになっているのか理解できなかった。,False,,0,0.2,0.9375,0.0,0.0,0.607055,easy,tatoeba,tatoeba:187954
232,sequential,何が出世の障害になっているのか分からなかった。,"あ,い,う,え,お",何が出世のハードルになっているのか分からなかった。,True,い,1,0.066667,0.933333,0.0,0.0,23.751679,medium,tatoeba,tatoeba:187954
232,oneshot,何が出世の障害になっているのか分からなかった。,"あ,い,う,え,お",何が成功の妨げとなっているのか理解できなかった,True,"い,う",4,0.466667,0.933333,0.0,0.0,0.503398,medium,tatoeba,tatoeba:187954
233,sequential,トムにはもうクリスマスカードを送ったの？,"あ,い,う,え,お",トムにはすでにクリスマスカードを届けたの？,False,,0,0.181818,1.0,0.0,0.0,1.606797,medium,tatoeba,tatoeba:11570571
233,oneshot,トムにはもうクリスマスカードを送ったの？,"あ,い,う,え,お",トムには既に年末の贈り物を届けたか？,True,お,1,0.454545,1.0,0.0,0.0,0.524136,medium,tatoeba,tatoeba:11570571
234,sequential,月曜日と水曜日と金曜日にサッカーの練習があります。,"あ,い,う,え,お",月始日と水日日と祝日日にサッカーの訓練があります。,True,あ,1,0.375,0.882353,0.0,0.0,55.033901,medium,tatoeba,tatoeba:10979923
234,oneshot,月曜日と水曜日と金曜日にサッカーの練習があります。,"あ,い,う,え,お",次の週の一日と三日と五日にサッカーの稽古が予定されている。,True,"い,う",6,0.4375,0.818182,0.0,0.0,0.634506,medium,tatoeba,tatoeba:10979923
235,sequential,もし私が君の立場なら、彼を手伝ってやるだろうに。,ら,もし私が君の立場とき、彼を手伝ってやるだろうに。,False,,0,0.0625,1.0,0.0,0.0,0.361327,easy,tatoeba,tatoeba:193637
235,oneshot,もし私が君の立場なら、彼を手伝ってやるだろうに。,ら,もし私があなたの立ち位置なら、彼の助けをしてあげるだろうに。,True,ら,1,0.25,0.947368,0.0,0.0,0.521329,easy,tatoeba,tatoeba:193637
236,sequential,もし私が君の立場なら、彼を手伝ってやるだろうに。,"あ,い,う,え,お",もし私が君の立場なら、彼を手伝ってやるきっとに。,False,,0,0.0625,1.0,0.0,0.0,0.866936,medium,tatoeba,tatoeba:193637
236,oneshot,もし私が君の立場なら、彼を手伝ってやるだろうに。,"あ,い,う,え,お",もし我が身なら、彼のために協力しようと考えるだろう。,True,"う,え",4,0.625,1.0,0.0,0.0,0.607847,medium,tatoeba,tatoeba:193637
237,sequential,この美術館には、世界的に有名な画家の作品が数多く展示されている。,い,この美術館には、地球的に名高な画家の作品が数多く展示されておる。,False,,0,0.136364,0.954545,0.0,0.0,2.140863,easy,tatoeba,tatoeba:13066450
237,oneshot,この美術館には、世界的に有名な画家の作品が数多く展示されている。,い,この博物館には、国内外で名高い画家の作品が多く並べられている,True,い,4,0.5,1.0,0.0,0.0,1.632122,easy,tatoeba,tatoeba:13066450
238,sequential,この美術館には、世界的に有名な画家の作品が数多く展示されている。,さ,この美術館には、世界的に有名な画家のきじが数多く展示行きれている。,False,,0,0.090909,0.954545,0.0,0.0,1.835175,easy,tatoeba,tatoeba:13066450
238,oneshot,この美術館には、世界的に有名な画家の作品が数多く展示されている。,さ,この博物館には、国内外で高く評価されている画家の作品が多く並べられている,True,さ,2,0.5,0.913043,0.045455,0.0,0.605173,easy,tatoeba,tatoeba:13066450
239,sequential,この美術館には、世界的に有名な画家の作品が数多く展示されている。,"あ,い,う,え,お",この美術館には、国的に著者な画家の作品がたくさん展示されて居所。,False,,0,0.181818,0.954545,0.0,0.0,17.084069,medium,tatoeba,tatoeba:13066450
239,oneshot,この美術館には、世界的に有名な画家の作品が数多く展示されている。,"あ,い,う,え,お",この博物館には、国内外で高く評価される作家の作品が多く並べられている,True,"い,う,お",6,0.545455,1.0,0.0,0.0,0.537101,medium,tatoeba,tatoeba:13066450
240,sequential,彼女は素っ裸で部屋へ入り込んで彼を絶句させた。,さ,彼女は素っ裸で部屋へ入り込んで彼を絶句驚いせた。,False,,0,0.066667,0.933333,0.0,0.0,0.370968,easy,tatoeba,tatoeba:1661819
240,oneshot,彼女は素っ裸で部屋へ入り込んで彼を絶句させた。,さ,彼女は全てを露にして部屋へ入り込み、彼を驚かせた。,False,,0,0.4,0.944444,0.0,0.0,0.512585,easy,tatoeba,tatoeba:1661819
241,sequential,あ、忘れてた。今日はゴミ出しの日だった！,"あ,い,う,え,お",やれ、忘れてた。本日はゴミ出しの日だった！,False,,0,0.142857,0.928571,0.0,0.0,6.856693,medium,tatoeba,tatoeba:886076
241,oneshot,あ、忘れてた。今日はゴミ出しの日だった！,"あ,い,う,え,お",すみません、今日のごみ出しの日を忘れていました！,True,"い,う",2,0.571429,0.9375,0.0,0.0,0.61369,medium,tatoeba,tatoeba:886076
242,sequential,あんたは忍耐というものを知っているのか。,い,あんたは我慢と申すものを知っておるのか。,False,,0,0.230769,1.0,0.0,0.0,1.624582,easy,tatoeba,tatoeba:229601
242,oneshot,あんたは忍耐というものを知っているのか。,い,あなたは我慢というものを理解しているのか,True,い,3,0.615385,1.0,0.0,0.0,0.812704,easy,tatoeba,tatoeba:229601
243,sequential,あんたは忍耐というものを知っているのか。,"あ,い,う,え,お",きみは我慢と語るものを知っているのか。,True,い,1,0.230769,1.0,0.0,0.0,26.39062,medium,tatoeba,tatoeba:229601
243,oneshot,あんたは忍耐というものを知っているのか。,"あ,い,う,え,お",あなたは我慢の精神を理解しているか,True,"あ,い",4,0.615385,1.0,0.0,0.0,0.680225,medium,tatoeba,tatoeba:229601
244,sequential,あんたは忍耐というものを知っているのか。,"か,き,く,け,こ",あんたは忍耐というものを知っているのどうして。,False,,0,0.076923,0.933333,0.0,0.0,0.556019,medium,tatoeba,tatoeba:229601
244,oneshot,あんたは忍耐というものを知っているのか。,"か,き,く,け,こ",あなたは我慢の心を理解しているのか。,True,"か,こ",4,0.538462,0.923077,0.0,0.0,0.7124,medium,tatoeba,tatoeba:229601
245,sequential,見渡すかぎり砂のほかには何も見えなかった。,"あ,い,う,え,お",見渡すかぎり砂のほかには何も視なかった。,False,,0,0.076923,1.0,0.0,0.0,1.632705,medium,tatoeba,tatoeba:175115
245,oneshot,見渡すかぎり砂のほかには何も見えなかった。,"あ,い,う,え,お",視界はすべてが砂だけで満たされており、他に何も見えなかった,True,"い,え,お",3,0.461538,1.0,0.0,0.0,0.608451,medium,tatoeba,tatoeba:175115
246,sequential,見渡すかぎり砂のほかには何も見えなかった。,"か,き,く,け,こ",見渡す範囲砂のそれ以外には何も見え終わりた。,False,,0,0.230769,1.0,0.0,0.0,1.42454,medium,tatoeba,tatoeba:175115
246,oneshot,見渡すかぎり砂のほかには何も見えなかった。,"か,き,く,け,こ",見渡した範囲には土のほかに何も見えなかった,True,か,2,0.384615,0.857143,0.0,0.0,0.606332,medium,tatoeba,tatoeba:175115
247,sequential,生地を預ければドレスを仕立ててくれますか。,"か,き,く,け,こ",布を預ければドレスを仕立ててもらえますますどうでしょう。,True,け,1,0.25,0.857143,0.0,0.0,32.350659,medium,tatoeba,tatoeba:142776
247,oneshot,生地を預ければドレスを仕立ててくれますか。,"か,き,く,け,こ",生地を預ければ衣装を作ってくれますか。,True,"か,き,く,け",5,0.166667,0.916667,0.0,0.0,0.539757,medium,tatoeba,tatoeba:142776
248,sequential,赤身のお肉に一番合うワインはどれでしょうか？,"あ,い,う,え,お",肉質のの肉に最も合致酒はどれかとか？,False,,0,0.461538,0.857143,0.0,0.0,5.899777,medium,tatoeba,tatoeba:9963831
248,oneshot,赤身のお肉に一番合うワインはどれでしょうか？,"あ,い,う,え,お",脂身少なめの肉に最適な液体は何かと尋ねると,True,"あ,い,え",4,0.615385,0.928571,0.0,0.0,0.609463,medium,tatoeba,tatoeba:9963831
249,sequential,赤身のお肉に一番合うワインはどれでしょうか？,"か,き,く,け,こ",脂肪なしのおタンに一番合うワインはどれでしょういちばん？,False,,0,0.230769,1.0,0.0,0.0,2.675953,medium,tatoeba,tatoeba:9963831
249,oneshot,赤身のお肉に一番合うワインはどれでしょうか？,"か,き,く,け,こ",脂身の少ない肉類に最も相性の良い飲み物は何でしょうか？,True,"か,く",3,0.538462,0.933333,0.0,0.0,0.789068,medium,tatoeba,tatoeba:9963831
250,sequential,トムはいつも不平を言うものを探しているみたいだ。,い,トムは常にも不満を述べるものを探しておる多そうだ。,False,,0,0.333333,0.941176,0.0,0.0,2.861986,easy,tatoeba,tatoeba:9032729
250,oneshot,トムはいつも不平を言うものを探しているみたいだ。,い,トムはいつも不満を漏らす者を探しているようだ。,True,い,2,0.266667,0.933333,0.0,0.0,0.910758,easy,tatoeba,tatoeba:9032729
251,sequential,トムはいつも不平を言うものを探しているみたいだ。,"あ,い,う,え,お",トムはその時も不満を述べるものを探しているたぶんだ。,True,い,1,0.266667,0.9375,0.0,0.0,28.462027,medium,tatoeba,tatoeba:9032729
251,oneshot,トムはいつも不平を言うものを探しているみたいだ。,"あ,い,う,え,お",トムは常に不満を伝える対象を見つけようとしているようだ。,True,"い,う,え",6,0.466667,0.941176,0.0,0.0,0.708922,medium,tatoeba,tatoeba:9032729
252,sequential,彼はテキサスかどこかその辺の出身だった。,"か,き,く,け,こ",あいつは南部またはどの辺あるいはその辺の出身だった。,False,,0,0.384615,0.866667,0.0,0.0,5.521557,medium,tatoeba,tatoeba:111857
252,oneshot,彼はテキサスかどこかその辺の出身だった。,"か,き,く,け,こ",彼はテキサスの一地域の出身だった。,True,"か,き",3,0.384615,0.909091,0.0,0.0,0.607098,medium,tatoeba,tatoeba:111857
253,sequential,彼女は胸をどきどきさせて、その手紙を読んだ。,さ,彼女は胸をどきどきときめきせて、その手紙を読んだ。,False,,0,0.066667,0.933333,0.0,0.0,0.613321,easy,tatoeba,tatoeba:90447
253,oneshot,彼女は胸をどきどきさせて、その手紙を読んだ。,さ,彼女は胸を高鳴らせて、その手紙を読んだ。,False,,0,0.133333,0.928571,0.0,0.0,0.503126,easy,tatoeba,tatoeba:90447
254,sequential,彼女は胸をどきどきさせて、その手紙を読んだ。,"か,き,く,け,こ",女性は胸をふるふるさせて、その手紙を読んだ。,False,,0,0.133333,0.933333,0.0,0.0,3.167865,medium,tatoeba,tatoeba:90447
254,oneshot,彼女は胸をどきどきさせて、その手紙を読んだ。,"か,き,く,け,こ",彼女は胸が高鳴り、その手紙を見た。,True,か,2,0.466667,1.0,0.0,0.0,1.122867,medium,tatoeba,tatoeba:90447
255,sequential,彼が何を言っているのか殆ど分からなかった。,い,彼が何を述べておるのか殆ど分からなかった。,False,,0,0.142857,1.0,0.0,0.0,1.732941,easy,tatoeba,tatoeba:120576
255,oneshot,彼が何を言っているのか殆ど分からなかった。,い,彼が何を伝えているのかほぼ理解できなかった,True,い,2,0.428571,1.0,0.0,0.0,0.814035,easy,tatoeba,tatoeba:120576
256,sequential,彼が何を言っているのか殆ど分からなかった。,ら,彼が何を言っているのか殆ど理解できませんでしたなかった。,False,,0,0.071429,0.947368,0.0,0.0,1.426583,easy,tatoeba,tatoeba:120576
256,oneshot,彼が何を言っているのか殆ど分からなかった。,ら,彼が何を伝えているのかほとんど理解できなかった,False,,0,0.428571,1.0,0.0,0.0,0.543283,easy,tatoeba,tatoeba:120576
257,sequential,彼が何を言っているのか殆ど分からなかった。,"あ,い,う,え,お",彼が何を語るているのか殆ど分からなかった。,True,い,1,0.071429,1.0,0.0,0.0,27.502534,medium,tatoeba,tatoeba:120576
257,oneshot,彼が何を言っているのか殆ど分からなかった。,"あ,い,う,え,お",彼が何を語っているのかほとんど理解できなかった,True,い,2,0.428571,1.0,0.0,0.0,0.5055,medium,tatoeba,tatoeba:120576
258,sequential,首相の演説は野党を怒らせようという意図でなされたものだった。,い,首相の演説は野党を怒らせようと述べる目的でなされたものだった。,False,,0,0.105263,0.947368,0.0,0.0,0.916725,easy,tatoeba,tatoeba:148420
258,oneshot,首相の演説は野党を怒らせようという意図でなされたものだった。,い,長官のスピーチは反対側を怒らせようと狙ったものであった,True,い,1,0.526316,0.9375,0.0,0.0,0.813733,easy,tatoeba,tatoeba:148420
259,sequential,首相の演説は野党を怒らせようという意図でなされたものだった。,さ,首相の演説は野党を怒らせようという意図で行われれたものだった。,False,,0,0.052632,0.9,0.0,0.0,0.502825,easy,tatoeba,tatoeba:148420
259,oneshot,首相の演説は野党を怒らせようという意図でなされたものだった。,さ,総理の演説は反対側を激怒させる目的で行われたものだった,True,さ,1,0.473684,0.944444,0.0,0.0,0.502462,easy,tatoeba,tatoeba:148420
260,sequential,首相の演説は野党を怒らせようという意図でなされたものだった。,ら,首相の演説は野党を激怒せようという意図でなされたものだった。,False,,0,0.105263,0.95,0.0,0.0,0.502775,easy,tatoeba,tatoeba:148420
260,oneshot,首相の演説は野党を怒らせようという意図でなされたものだった。,ら,首相の演説は野党を不満にさせようと意図したものだった,False,,0,0.315789,0.941176,0.0,0.0,0.496425,easy,tatoeba,tatoeba:148420
261,sequential,詩人はこの世を男が女を見つめるように見つめる。,"あ,い,う,え,お",詩人はこの世を男児が娘を見つめるまるでに見つめる。,False,,0,0.230769,0.846154,0.0,0.0,2.206294,medium,tatoeba,tatoeba:151155
261,oneshot,詩人はこの世を男が女を見つめるように見つめる。,"あ,い,う,え,お",詩人はこの世を男が女を見つめるように見つめる。,True,"う,お",3,0.0,0.846154,0.0,0.0,0.664487,medium,tatoeba,tatoeba:151155
262,sequential,詩人はこの世を男が女を見つめるように見つめる。,"か,き,く,け,こ",詩人は宇宙を男児が女を見つめるように見つめる。,False,,0,0.153846,0.846154,0.0,0.0,2.308394,medium,tatoeba,tatoeba:151155
262,oneshot,詩人はこの世を男が女を見つめるように見つめる。,"か,き,く,け,こ",詩人はこの世を男性が女性を見つめるように見つめる。,True,こ,1,0.153846,0.846154,0.0,0.0,0.750742,medium,tatoeba,tatoeba:151155
263,sequential,やせなくてはならないのでダイエットをするつもりです。,い,やせなくてはならありませんので減量をするつもりです。,False,,0,0.142857,1.0,0.0,0.0,0.825971,easy,tatoeba,tatoeba:1392702
263,oneshot,やせなくてはならないのでダイエットをするつもりです。,い,やせる必要があるので減量を行うつもりです。,False,,0,0.571429,1.0,0.0,0.0,0.899013,easy,tatoeba,tatoeba:1392702
264,sequential,やせなくてはならないのでダイエットをするつもりです。,ら,やせなくては必要なければないのでダイエットをするつもりです。,False,,0,0.071429,1.0,0.0,0.0,0.71071,easy,tatoeba,tatoeba:1392702
264,oneshot,やせなくてはならないのでダイエットをするつもりです。,ら,体重を減らす必要があるので、健康維持のために減量を行う予定です。,True,ら,1,0.642857,0.9,0.0,0.0,0.644969,easy,tatoeba,tatoeba:1392702
265,sequential,やせなくてはならないのでダイエットをするつもりです。,"あ,い,う,え,お",やせなくてはならかたくので絞り込みをするつもりです。,False,,0,0.142857,1.0,0.0,0.0,5.379523,medium,tatoeba,tatoeba:1392702
265,oneshot,やせなくてはならないのでダイエットをするつもりです。,"あ,い,う,え,お",体重を減らす必要があるため、減量に努める所存です。,True,"あ,い,う",5,0.857143,1.0,0.0,0.0,0.708278,medium,tatoeba,tatoeba:1392702
266,sequential,体育の後の現代文の授業は眠すぎる。起きているやつの方が少ないんじゃないか。,い,運動の後の現世文の授業は眠すぎる。起きておるやつの方がわずかんじゃまったくか。,False,,0,0.2,0.84,0.0,0.0,2.923026,easy,tatoeba,tatoeba:13479333
266,oneshot,体育の後の現代文の授業は眠すぎる。起きているやつの方が少ないんじゃないか。,い,体育の後の現代の授業は眠さがつよい。起きてる者のほうが少ないのではないか,True,い,6,0.68,0.76,0.0,0.0,0.850298,easy,tatoeba,tatoeba:13479333
267,sequential,体育の後の現代文の授業は眠すぎる。起きているやつの方が少ないんじゃないか。,"あ,い,う,え,お",スポーツの休みの現世文のクラスは眠すぎる。醒めているやつの者がわずかんじゃ不足か。,True,い,1,0.32,0.84,0.0,0.0,40.251167,medium,tatoeba,tatoeba:13479333
267,oneshot,体育の後の現代文の授業は眠すぎる。起きているやつの方が少ないんじゃないか。,"あ,い,う,え,お",体育のあとに行う文章の授業は非常に眠たさを感じる。起きている者の数は少ない気がする,True,"あ,い,う,お",11,0.56,0.851852,0.0,0.0,0.796421,medium,tatoeba,tatoeba:13479333
268,sequential,体育の後の現代文の授業は眠すぎる。起きているやつの方が少ないんじゃないか。,"か,き,く,け,こ",運動の後の現代文の授業は眠すぎる。目を覚ますているやつの方がまばらんじゃないどうして。,False,,0,0.16,0.827586,0.0,0.0,4.796408,medium,tatoeba,tatoeba:13479333
268,oneshot,体育の後の現代文の授業は眠すぎる。起きているやつの方が少ないんじゃないか。,"か,き,く,け,こ",体育の後の現代語の授業は眠気がひどい。起きている人の数は少ないように思える。,True,"か,き,く,け",5,0.64,0.8,0.0,0.0,0.641985,medium,tatoeba,tatoeba:13479333
269,sequential,彼らは生計を立てるのは難しいとわかった。,い,彼らは収入を立てるのは困難とわかった。,False,,0,0.153846,0.923077,0.0,0.0,1.698539,easy,tatoeba,tatoeba:96733
269,oneshot,彼らは生計を立てるのは難しいとわかった。,い,彼らは暮らしを築くのは難しいと理解した,True,い,2,0.384615,0.923077,0.0,0.0,0.550454,easy,tatoeba,tatoeba:96733
270,sequential,彼らは生計を立てるのは難しいとわかった。,ら,彼彼は生計を立てるのは難しいとわかった。,False,,0,0.076923,0.846154,0.0,0.0,0.667728,easy,tatoeba,tatoeba:96733
270,oneshot,彼らは生計を立てるのは難しいとわかった。,ら,彼らは生計を維持するのは困難だと理解した,True,ら,1,0.307692,0.933333,0.0,0.0,0.498049,easy,tatoeba,tatoeba:96733
271,sequential,彼らは生計を立てるのは難しいとわかった。,"あ,い,う,え,お",彼らは稼ぎを立てるのは困難とわかった。,False,,0,0.153846,0.923077,0.0,0.0,1.806005,medium,tatoeba,tatoeba:96733
271,oneshot,彼らは生計を立てるのは難しいとわかった。,"あ,い,う,え,お",彼らは暮らしを維持するのが難しいと理解した,True,い,3,0.384615,1.0,0.0,0.0,0.545051,medium,tatoeba,tatoeba:96733
272,sequential,「おっさん、やさしいなー」ウィリーは言った。,い,「おっさん、やさしさなー」ウィリーは述べた。,False,,0,0.166667,1.0,0.0,0.0,1.015019,easy,tatoeba,tatoeba:236658
272,oneshot,「おっさん、やさしいなー」ウィリーは言った。,い,おじさん、やさしいなあ ウィリーは述べた,True,い,1,0.5,1.0,0.0,0.0,0.948857,easy,tatoeba,tatoeba:236658
273,sequential,「おっさん、やさしいなー」ウィリーは言った。,さ,「おっおじい、思いやりなー」ウィリーは言った。,False,,0,0.166667,1.0,0.0,0.0,1.907818,easy,tatoeba,tatoeba:236658
273,oneshot,「おっさん、やさしいなー」ウィリーは言った。,さ,おじさん、心温かいなーウィリーは言った,True,さ,1,0.5,1.0,0.0,0.0,0.430643,easy,tatoeba,tatoeba:236658
274,sequential,「おっさん、やさしいなー」ウィリーは言った。,"あ,い,う,え,お",「さんさん、やさしさなー」ボスは述べた。,False,,0,0.5,1.0,0.0,0.0,6.41595,medium,tatoeba,tatoeba:236658
274,oneshot,「おっさん、やさしいなー」ウィリーは言った。,"あ,い,う,え,お",爺さん、やさしいなーとウィリーは語った,True,"い,う",3,0.416667,1.0,0.0,0.0,0.608105,medium,tatoeba,tatoeba:236658
275,sequential,１９９１年現在で、この町の人口はおよそ１００万人です。,"あ,い,う,え,お",１９９１年時点で、この町の居民はほぼ１００万人です。,False,,0,0.1875,1.0,0.0,0.0,617.331644,medium,tatoeba,tatoeba:235883
275,oneshot,１９９１年現在で、この町の人口はおよそ１００万人です。,"あ,い,う,え,お",平成七年時点でこの町の住民数は百万人に近いです。,True,"い,う",5,0.375,1.0,0.0,0.0,0.436313,medium,tatoeba,tatoeba:235883
276,sequential,１９９１年現在で、この町の人口はおよそ１００万人です。,"か,き,く,け,こ",１９９１年現在で、その町のじんみつはおよそ１００万人です。,False,,0,0.125,1.0,0.0,0.0,0.995013,medium,tatoeba,tatoeba:235883
276,oneshot,１９９１年現在で、この町の人口はおよそ１００万人です。,"か,き,く,け,こ",１９９１年の時点で、この街の住民数はおよそ百万人です,True,"く,こ",2,0.3125,0.941176,0.0,0.0,0.852846,medium,tatoeba,tatoeba:235883
277,sequential,彼は短気な性格なので、仕事を長く続けるのは難しいかもしれません。,い,彼は短気な人柄なので、仕事を長く続けるのは困難かもしれません。,False,,0,0.090909,0.863636,0.0,0.0,2.317487,easy,tatoeba,tatoeba:13479244
277,oneshot,彼は短気な性格なので、仕事を長く続けるのは難しいかもしれません。,い,彼は気が短いため、長時間作業を続けるのは困難なこともあるでしょう,True,い,1,0.636364,0.95,0.0,0.0,0.90237,easy,tatoeba,tatoeba:13479244
278,sequential,彼は短気な性格なので、仕事を長く続けるのは難しいかもしれません。,"あ,い,う,え,お",彼は短気な人柄なので、仕事を長く続けるのは困難かもしれません。,False,,0,0.090909,0.863636,0.0,0.0,3.939154,medium,tatoeba,tatoeba:13479244
278,oneshot,彼は短気な性格なので、仕事を長く続けるのは難しいかもしれません。,"あ,い,う,え,お",彼は気が短いため、職務を長く続けるのは困難な可能性があります。,True,"あ,い,う",4,0.590909,0.904762,0.0,0.0,0.617218,medium,tatoeba,tatoeba:13479244
279,sequential,彼は短気な性格なので、仕事を長く続けるのは難しいかもしれません。,"か,き,く,け,こ",あの人は短融合な性質なので、仕事をながいつづるのはたいへんたぶんもしれません。,False,,0,0.318182,0.875,0.0,0.0,5.160782,medium,tatoeba,tatoeba:13479244
279,oneshot,彼は短気な性格なので、仕事を長く続けるのは難しいかもしれません。,"か,き,く,け,こ",彼は短い気質のため、仕事を長く続けるのは難しいかもしれません。,True,"か,き,く,け",7,0.227273,0.9,0.0,0.0,0.755247,medium,tatoeba,tatoeba:13479244
280,sequential,私はあなたにはふさわしくないことは知っている。,い,私はあなたにはふさわしく適当ことは知っておる。,False,,0,0.153846,0.846154,0.0,0.0,1.020269,easy,tatoeba,tatoeba:4430560
280,oneshot,私はあなたにはふさわしくないことは知っている。,い,わたしはあなたには適さぬことは承知している。,True,い,1,0.307692,0.857143,0.0,0.0,0.923073,easy,tatoeba,tatoeba:4430560
281,sequential,私はあなたにはふさわしくないことは知っている。,さ,私はあなたには適切ないことは知っている。,False,,0,0.076923,0.846154,0.0,0.0,0.928543,easy,tatoeba,tatoeba:4430560
281,oneshot,私はあなたにはふさわしくないことは知っている。,さ,僕は君には適切でないことを理解している。,False,,0,0.384615,0.933333,0.0,0.0,0.432367,easy,tatoeba,tatoeba:4430560
282,sequential,私はあなたにはふさわしくないことは知っている。,"あ,い,う,え,お",私は君にはふさわしく適さぬことは知っている。,True,い,1,0.153846,0.857143,0.0,0.0,33.014069,medium,tatoeba,tatoeba:4430560
282,oneshot,私はあなたにはふさわしくないことは知っている。,"あ,い,う,え,お",自分は君には適さぬ事柄を認識している,True,い,1,0.769231,0.923077,0.0,0.0,0.457503,medium,tatoeba,tatoeba:4430560
283,sequential,煮込んだりんごに砂糖とシナモンを加えて。,"あ,い,う,え,お",煮込んだりんごにハチミツとシナモンを盛りて。,False,,0,0.181818,1.0,0.0,0.0,2.906384,medium,tatoeba,tatoeba:10640394
283,oneshot,煮込んだりんごに砂糖とシナモンを加えて。,"あ,い,う,え,お",火を通した林檎に砂糖と香辛料を加えた。,True,"う,え,お",5,0.454545,0.857143,0.0,0.0,0.708546,medium,tatoeba,tatoeba:10640394
284,sequential,一番近いアメリカン・エキスプレスのオフィスはどこにあるかご存じですか。,い,最も近隣アメリカン・エキスプレスのオフィスはどこにあるかご存じですか。,False,,0,0.117647,0.941176,0.0,0.0,1.685682,easy,tatoeba,tatoeba:190117
